line_no,word,pos_list,sense_idx,sense_pos_chip,sense_text,source_pos,source_def_idx,source_cefr,source_cefr_origin,source_oxford_badge,declared_cefr,status,reason,match_kind
135,archive,noun,1,,"a collection of historical documents or records of a government, a family, a place or an organization; the place where these records are stored",noun,1,C1,per-def,C1,C1,match,,exact-norm
136,arduous,adjective,1,,"involving a lot of effort and energy, especially over a period of time",adjective,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
137,arena,noun,1,,a place with a flat open area in the middle and seats around it where people can watch sports and entertainment,noun,1,C1,per-def,C1,C1,match,,exact-norm
137,arena,noun,2,,"an area of activity that interests the public, especially one where there is a lot of opposition between different groups or countries",noun,2,C1,per-def,C1,C1,match,,exact-norm
138,arguably,adverb,1,,used (often before a comparative or superlative adjective) when you are stating an opinion that you believe you could give reasons to support,adverb,1,C1,oxford-badge,C1,C1,match,,exact-norm
139,arm,verb,1,,to provide weapons for yourself/somebody in order to fight a battle or a war,verb,1,C1,per-def,C1,C1,match,,exact-norm
140,array,noun,1,,"a group or collection of things or people, often one that is large or impressive",noun,1,C1,per-def,C1,C1,match,,exact-norm
141,arrogant,adjective,1,,"behaving in a proud, unpleasant way, showing little thought for other people",adjective,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
142,arrow,noun,1,,"a thin stick with a sharp point at one end, which is shot from a bow",noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
143,articulate,verb,1,,to express or explain your thoughts or feelings clearly in words,verb,1,C1,per-def,C1,C1,match,,exact-norm
143,articulate,verb,2,,"to speak, pronounce or play something in a clear way",verb,2,C1,per-def,C1,C1,match,,exact-norm
144,artwork,noun,1,,"pictures and photographs prepared for books, magazines, etc.",noun,1,B2,per-def,B2,B2,match,,exact-norm
144,artwork,noun,2,,"a work of art, especially one in a museum; works of art as a group",noun,2,B2,per-def,B2,B2,match,,exact-norm
145,ash,noun,1,,the grey or black powder or remains left after something has been burnt,noun,1,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.56
146,aside,adverb,1,,to one side; out of the way,adverb,1,B2,per-def,B2,B2,match,,exact-norm
146,aside,adverb,2,,to be used later,adverb,2,B2,per-def,B2,B2,match,,exact-norm
147,aspiration,noun,1,,a strong desire to have or do something,noun,1,C1,per-def,C1,C1,match,,exact-norm
148,aspire,verb,1,,to have a strong desire to achieve or to become something,verb,1,C1,oxford-badge,C1,C1,match,,exact-norm
149,aspiring,adjective,1,,wanting to be successful in life,adjective,2,C1,per-def,,C1,match,,exact-norm
150,aspiring,adjective,1,,wanting to be successful in life,adjective,2,C1,per-def,,UNCLASSIFIED,mismatch,"cefr-mismatch (deck=UNCLASSIFIED, source=C1 [per-def])",exact-norm
151,assassination,noun,1,,"the murder of an important or famous person, especially for political reasons",noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
152,assault,noun|verb,1,,the crime of attacking somebody physically,noun,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
152,assault,noun|verb,2,,"the act of attacking a building, an area, etc. in order to take control of it",noun,2,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
152,assault,noun|verb,3,,the act of trying to achieve something that is difficult or dangerous,noun,3,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
153,assemble,verb,1,,"to come together as a group; to bring people or things together as a group ; to fit together all the separate parts of something, for example a piece of furniture",verb,2,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.65
154,assembly,noun,1,,a group of people who have been elected to meet together regularly and make decisions or laws for a particular region or country,noun,1,C1,per-def,C1,C1,match,,exact-norm
154,assembly,noun,2,,the meeting together of a group of people for a particular purpose; a group of people who meet together for a particular purpose,noun,2,C1,per-def,C1,C1,match,,exact-norm
154,assembly,noun,3,,"a meeting of the teachers and students in a school, usually at the start of the day, to give information, discuss school events or say prayers together",noun,3,C1,per-def,C1,C1,match,,exact-norm
155,assert,verb,1,,to state clearly and definitely that something is true,verb,1,C1,per-def,C1,C1,match,,exact-norm
155,assert,verb,2,,to behave in a confident and determined way so that other people pay attention to your opinions,verb,2,C1,per-def,C1,C1,match,,exact-norm
155,assert,verb,3,,"to make other people recognize your right or authority to do something, by behaving in a determined and confident way",verb,3,C1,per-def,C1,C1,match,,exact-norm
156,assertion,noun,1,,a statement saying that you strongly believe something to be true,noun,1,C1,per-def,C1,C1,match,,exact-norm
156,assertion,noun,2,,"the act of stating, using or claiming something strongly",noun,2,C1,per-def,C1,C1,match,,exact-norm
157,assess,verb,1,,to make a judgement about the nature or quality of somebody/something,verb,1,B2,per-def,B2,B2,match,,exact-norm
158,asset,noun,1,,a person or thing that is valuable or useful to somebody/something,noun,1,B2,per-def,B2,B2,match,,exact-norm
158,asset,noun,2,,"a thing of value, especially property, that a person or company owns, which can be used or sold to pay debts",noun,2,B2,per-def,B2,B2,match,,exact-norm
159,assign,verb,1,,"to give somebody something that they can use, or some work or responsibility",verb,1,B2,per-def,B2,B2,match,,exact-norm
159,assign,verb,2,,to provide a person for a particular task or position,verb,2,B2,per-def,B2,B2,match,,exact-norm
160,assistance,noun,1,,help or support,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
161,assumption,noun,1,,"a belief or feeling that something is true or that something will happen, although there is no proof",noun,1,B2,per-def,B2,B2,match,,exact-norm
162,assurance,noun,1,,"a statement that something will certainly be true or will certainly happen, particularly when there has been doubt about it",noun,1,C1,per-def,C1,C1,match,,exact-norm
162,assurance,noun,2,,belief in your own abilities or strengths,noun,2,C1,per-def,C1,C1,match,,exact-norm
163,assure,verb,1,,"to tell somebody that something is definitely true or is definitely going to happen, especially when they have doubts about it",verb,1,B2,per-def,B2,B2,match,,exact-norm
164,astonishing,adjective,1,,very surprising; difficult to believe,adjective,1,B2,oxford-badge,B2,B2,match,,exact-norm
165,asylum,noun,1,,"protection that a government gives to people who have left their own country, usually because they were in danger for political reasons",noun,1,C1,per-def,C1,C1,match,,exact-norm
166,atrocity,noun,1,,"a cruel and violent act, especially in a war",noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
167,atrophy,noun,1,,"the condition of losing fat, muscle, strength, etc. in a part of the body because it does not have enough blood",noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
168,attachment,noun,1,,a document that you send to somebody using email,noun,1,B2,per-def,B2,B2,match,,exact-norm
169,attain,verb,1,,"to succeed in getting something, usually after a lot of effort",verb,1,C1,per-def,C1,C1,match,,exact-norm
169,attain,verb,2,,"to reach a particular age, level or condition",verb,2,C1,per-def,C1,C1,match,,exact-norm
170,attendance,noun,1,,"the act of being present at a place, for example at school ; the number of people present at an organized event",noun,1,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.67
171,attorney,noun,1,,"a lawyer, especially one who can act for somebody in court",noun,1,C1,per-def,C1,C1,match,,exact-norm
171,attorney,noun,2,,a person who is given the power to act for another person in business or legal matters,noun,2,C1,per-def,C1,C1,match,,exact-norm
172,attribute,noun|verb,1,,a quality or feature of somebody/something,noun,1,C1,oxford-badge,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
172,attribute,noun|verb,2,,to say or believe that something is the result of a particular thing,verb,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
172,attribute,noun|verb,3,,"to say or believe that somebody is responsible for doing something, especially for saying, writing or painting something",verb,2,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
173,attribution,noun,1,,the act of saying or believing that something is the result of a particular thing,noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
173,attribution,noun,2,,"the act of saying or believing that somebody is responsible for doing something, especially for saying, writing or painting something",noun,2,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
173,attribution,noun,3,,the act of regarding a quality or feature as belonging to somebody/something,noun,3,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
174,auction,noun,1,,a public sale in which things are sold to the person who offers the most money for them,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
175,audio,adjective,1,,connected with sound that is recorded,adjective,1,B2,oxford-badge,B2,B2,match,,exact-norm
176,audit,noun,1,,an official examination of business and financial records to see that they are true and correct,noun,1,C1,per-def,C1,C1,match,,exact-norm
176,audit,noun,2,,an official examination of the quality or standard of something,noun,2,C1,per-def,C1,C1,match,,exact-norm
177,audition,noun,1,,"a short performance given by an actor, a singer, etc., so that somebody can decide whether they are suitable to act in a play, sing in a concert, etc.",noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
178,authentic,adjective,1,,known to be real and what somebody claims it is and not a copy,adjective,1,C1,per-def,C1,C1,match,,exact-norm
178,authentic,adjective,2,,true and accurate,adjective,2,C1,per-def,C1,C1,match,,exact-norm
179,authenticity,noun,1,,the quality of being true or what somebody claims it is,noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
180,authorize,verb,1,,"to give official permission for something, or for somebody to do something",verb,1,C1,oxford-badge,C1,C1,match,,exact-norm
181,auto,noun,1,,a car,noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
182,autoimmune,adjective,1,,an autoimmune disease or medical condition caused by antibodies (= substances produced in the blood to fight disease) attacking substances that are naturally present in the body,adjective,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
183,automate,verb,1,,to use machines and computers instead of people to do a job or task,verb,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
184,automatic,adjective,1,,having controls that work without needing a person to operate them,adjective,1,B2,per-def,B2,B2,match,,exact-norm
184,automatic,adjective,2,,done or happening without thinking,adjective,2,B2,per-def,B2,B2,match,,exact-norm
185,automatically,adverb,1,,without needing a person to operate controls,adverb,1,B2,per-def,B2,B2,match,,exact-norm
185,automatically,adverb,2,,without thinking,adverb,2,B2,per-def,B2,B2,match,,exact-norm
186,autonomy,noun,1,,"the freedom for a country, a region or an organization to govern itself independently ; the ability to act and make decisions without being controlled by anyone else",noun,2,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.57
187,autopilot,noun,1,,a device in an aircraft or a ship that keeps it on a fixed course without the need for a person to control it,noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
188,availability,noun,1,,"the fact that something is possible to get, buy or find",noun,1,C1,per-def,C1,C1,match,,exact-norm
188,availability,noun,2,,the fact that somebody is free to see or talk to people,noun,2,C1,per-def,C1,C1,match,,exact-norm
189,await,verb,1,,to wait for somebody/something,verb,1,C1,per-def,C1,C1,match,,exact-norm
189,await,verb,2,,to be going to happen to somebody,verb,2,C1,per-def,C1,C1,match,,exact-norm
190,awareness,noun,1,,knowing something; knowing that something exists and is important,noun,1,B2,per-def,B2,B2,match,,exact-norm
190,awareness,noun,2,,interest in and concern about a particular situation or area of interest,noun,2,B2,per-def,B2,B2,match,,exact-norm
191,awkward,adjective,1,,making you feel embarrassed,adjective,1,B2,per-def,B2,B2,match,,exact-norm
191,awkward,adjective,2,,difficult to deal with,adjective,2,B2,per-def,B2,B2,match,,exact-norm
191,awkward,adjective,3,,not convenient,adjective,3,B2,per-def,B2,B2,match,,exact-norm
192,backdrop,noun,1,,"everything that can be seen around an event or scene ; the general conditions in which an event takes place, which sometimes help to explain that event ; a painted piece of cloth that is hung behind the stage in a theatre as part of the scenery",,,,,C1,C1,mismatch,sense-text-not-in-source,none
193,backing,noun,1,,help and support from somebody to do something; financial support for something,noun,1,C1,per-def,C1,C1,match,,exact-norm
194,backup,noun,1,,extra help or support that you can get if necessary,noun,1,C1,per-def,C1,C1,match,,exact-norm
194,backup,noun,2,,"a copy of a file, etc. that can be used if the original is lost or damaged",noun,2,C1,per-def,C1,C1,match,,exact-norm
195,badge,noun,1,,"a small piece of metal or plastic, with a design or words on it, that a person wears or carries to show that they belong to an organization, support something, have achieved something, have a particular rank, etc.",noun,1,B2,per-def,B2,B2,match,,exact-norm
196,bail,noun,1,,"money that somebody agrees to pay if a person accused of a crime does not appear at their trial. When bail has been arranged, the accused person is allowed to go free until the trial.",noun,1,C1,per-def,C1,C1,match,,exact-norm
197,balanced,adjective,1,,keeping or showing a balance so that different things or different parts of something exist in equal or correct amounts,adjective,1,B2,oxford-badge,B2,B2,match,,exact-norm
198,ballet,noun,1,,a style of dancing that tells a dramatic story with music but no talking or singing ; a story or work of art performed by a group of ballet dancers,noun,1,B2,per-def,B2,B2,match,,fuzzy-jaccard=0.67
199,balloon,noun,1,,a small bag made of very thin rubber that becomes larger and rounder when you fill it with air or gas. Balloons are brightly coloured and used as decorations or toys.,noun,1,B2,per-def,B2,B2,match,,exact-norm
